Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
1,38.5,-1.39586317,15.92695418,0.07206864,14.27221761,14.60172936,15.1952288,15.92695418,16.74919525,17.58230587,18.13057244
1,39.5,-1.394935252,15.89202582,0.071856805,14.24510202,14.57316316,15.16391901,15.89202582,16.70988247,17.53819888,18.08311311
1,40.5,-1.401671596,15.85824093,0.071691278,14.21868433,14.54526806,15.13337382,15.85824093,16.67250668,17.49725289,18.03986198
1,41.5,-1.416100312,15.82558822,0.071571093,14.19297011,14.51804847,15.10359281,15.82558822,16.63703787,17.45941207,18.00074262
1,42.5,-1.438164899,15.79405728,0.071495113,14.16796472,14.49150978,15.07457728,15.79405728,16.60344521,17.42461935,17.96567903
1,43.5,-1.467669032,15.76364255,0.071462106,14.14367089,14.4656578,15.04633235,15.76364255,16.57170092,17.39281759,17.9345935
1,44.5,-1.504376347,15.73433668,0.071470646,14.12009269,14.44049947,15.01886319,15.73433668,16.54177412,17.36394785,17.90741007
1,45.5,-1.547942838,15.70613566,0.071519218,14.09723246,14.4160421,14.99217766,15.70613566,16.51363577,17.33795095,17.88405183
1,46.5,-1.597896397,15.67904062,0.071606277,14.07508966,14.392293,14.96628719,15.67904062,16.48726082,17.31476822,17.86443983
1,47.5,-1.653732283,15.65305192,0.071730167,14.05366443,14.36926,14.94120325,15.65305192,16.46262258,17.29433999,17.84849622
1,48.5,-1.714869347,15.62817269,0.071889214,14.03295533,14.34695084,14.91693911,15.62817269,16.43969657,17.27660684,17.8361423
1,49.5,-1.780673181,15.604408,0.072081737,14.01295984,14.32537305,14.89350913,15.604408,16.41845985,17.26150966,17.82729891
1,50.5,-1.850468473,15.58176458,0.072306081,13.99367445,14.30453377,14.87092845,15.58176458,16.39889119,17.24898984,17.8218865
1,51.5,-1.923551865,15.56025067,0.072560637,13.97509464,14.2844396,14.84921259,15.56025067,16.38097113,17.23898952,17.81982523
1,52.5,-1.999220429,15.5398746,0.07284384,13.95721572,14.26509665,14.82837662,15.5398746,16.36468088,17.23145142,17.82103559
1,53.5,-2.076707178,15.52064993,0.073154324,13.94002947,14.24650943,14.80843749,15.52064993,16.3500079,17.22632105,17.82543578
1,54.5,-2.155348017,15.50258427,0.073490667,13.92353116,14.22868271,14.7894083,15.50258427,16.33693462,17.22354286,17.83294744
1,55.5,-2.234438552,15.48568973,0.073851672,13.90771281,14.21161954,14.77130343,15.48568973,16.32544946,17.22306443,17.84349028
1,56.5,-2.313321723,15.46997718,0.074236235,13.89256678,14.19532216,14.75413556,15.46997718,16.31554106,17.22483458,17.85698505
1,57.5,-2.391381273,15.45545692,0.074643374,13.87808525,14.1797919,14.73791599,15.45545692,16.30719914,17.22880383,17.87335318
1,58.5,-2.468032491,15.44213961,0.075072264,13.86425959,14.16502885,14.72265501,15.44213961,16.30041561,17.23492502,17.89251642
1,59.5,-2.542781541,15.43003207,0.075522104,13.85108308,14.15103287,14.70836004,15.43003207,16.29517994,17.24315148,17.91439894
1,60.5,-2.61516595,15.41914163,0.07599225,13.83854804,14.13780261,14.69503764,15.41914163,16.29148397,17.25343909,17.93892524
1,61.5,-2.684789516,15.40947356,0.076482128,13.82664746,14.1253362,14.68269244,15.40947356,16.28931904,17.26574515,17.96602144
1,62.5,-2.751316949,15.40103139,0.076991232,13.81537489,14.11363117,14.67132735,15.40103139,16.28867619,17.28002846,17.99561523
1,63.5,-2.81445945,15.39381785,0.077519149,13.8047237,14.10268433,14.66094403,15.39381785,16.28954723,17.29624981,18.02763543
1,64.5,-2.87402476,15.38783094,0.07806539,13.79469004,14.09249299,14.65154144,15.38783094,16.29191982,17.31436954,18.06201396
1,65.5,-2.92984048,15.38306945,0.078629592,13.78526882,14.08305345,14.64311821,15.38306945,16.29578396,17.33435063,18.09868317
1,66.5,-2.981796828,15.37952958,0.079211369,13.77645627,14.0743621,14.63567131,15.37952958,16.30112773,17.35615653,18.13757754
1,67.5,-3.029831343,15.37720582,0.079810334,13.76824936,14.06641528,14.62919656,15.37720582,16.30793819,17.37975148,18.17863327
1,68.5,-3.073924224,15.37609107,0.080426086,13.76064574,14.05920932,14.62368881,15.37609107,16.31620135,17.40510042,18.22178824
1,69.5,-3.114093476,15.37617677,0.081058206,13.75364373,14.05274063,14.619142,15.37617677,16.32590217,17.43216882,18.26698191
1,70.5,-3.15039004,15.37745304,0.081706249,13.7472423,14.04700569,14.61554938,15.37745304,16.33702456,17.46092258,18.31415529
1,71.5,-3.182893018,15.37990886,0.082369741,13.74144099,14.04200114,14.6129036,15.37990886,16.34955145,17.49132795,18.36325085
1,72.5,-3.21170511,15.38353217,0.083048178,13.73623987,14.03772376,14.61119682,15.38353217,16.36346484,17.52335144,18.41421242
1,73.5,-3.23694834,15.38831005,0.083741021,13.73163946,14.03417051,14.61042085,15.38831005,16.37874588,17.55695978,18.46698511
1,74.5,-3.25876011,15.39422883,0.0844477,13.72764072,14.03133851,14.61056719,15.39422883,16.39537493,17.59211982,18.52151524
1,75.5,-3.277281546,15.40127496,0.085167651,13.72424433,14.02922475,14.61162737,15.40127496,16.41333266,17.62879914,18.57774996
1,76.5,-3.292683774,15.40943252,0.085900184,13.72145289,14.02782718,14.61359223,15.40943252,16.43259653,17.66696377,18.63563816
1,77.5,-3.305124073,15.41868691,0.086644667,13.71926775,14.02714319,14.61645307,15.41868691,16.45314588,17.70658129,18.69512904
1,78.5,-3.314768951,15.42902273,0.087400421,13.71769094,14.0271705,14.62020097,15.42902273,16.47495885,17.74761885,18.75617288
1,79.5,-3.321785992,15.44042439,0.088166744,13.71672458,14.027907,14.62482705,15.44042439,16.49801329,17.7900437,18.81872078
1,80.5,-3.326345795,15.45287581,0.088942897,13.71637124,14.02935081,14.63032238,15.45287581,16.52228624,17.83382275,18.88272474
1,81.5,-3.328602731,15.46636218,0.089728202,13.71663233,14.03149952,14.63667844,15.46636218,16.54775649,17.87892434,18.948137
1,82.5,-3.328725277,15.48086704,0.090521875,13.71751078,14.03435159,14.64388639,15.48086704,16.57440029,17.9253152,19.01491107
1,83.5,-3.32687018,15.49637465,0.091323162,13.71900887,14.03790521,14.65193763,15.49637465,16.6021948,17.97296286,19.08300081
1,84.5,-3.323188896,15.51286936,0.092131305,13.72112886,14.0421586,14.66082372,15.51286936,16.6311172,18.02183493,19.15236073
1,85.5,-3.317827016,15.53033563,0.092945544,13.72387293,14.04710998,14.67053629,15.53033563,16.66114466,18.07189919,19.22294589
1,86.5,-3.310923871,15.54875807,0.093765118,13.72724315,14.05275762,14.68106712,15.54875807,16.69225445,18.12312353,19.29471191
1,87.5,-3.302612272,15.56812143,0.09458927,13.7312415,14.05909975,14.69240809,15.56812143,16.72442396,18.17547605,19.36761493
1,88.5,-3.293018361,15.58841065,0.095417247,13.73586983,14.06613458,14.7045512,15.58841065,16.7576307,18.22892501,19.44161165
1,89.5,-3.282260813,15.60961101,0.096248301,13.7411299,14.0738604,14.71748869,15.60961101,16.79185246,18.28343882,19.51665894
1,90.5,-3.270454609,15.63170735,0.097081694,13.74702309,14.08227508,14.73121238,15.63170735,16.82706672,18.33898626,19.59271539
1,91.5,-3.257703616,15.65468563,0.097916698,13.753551,14.091377,14.74571498,15.65468563,16.86325188,18.39553611,19.6697383
1,92.5,-3.244108214,15.67853139,0.098752593,13.7607148,14.10116411,14.76098876,15.67853139,16.90038609,18.45305756,19.74768666
1,93.5,-3.229761713,15.70323052,0.099588675,13.76851558,14.1116344,14.77702622,15.70323052,16.9384478,18.51151998,19.82651963
1,94.5,-3.214751287,15.72876911,0.100424251,13.77695423,14.12278578,14.79381994,15.72876911,16.97741575,18.57089304,19.90619689
1,95.5,-3.199158184,15.75513347,0.101258643,13.78603145,14.13461608,14.81136258,15.75513347,17.01726889,18.63114669,19.98667859
1,96.5,-3.18305795,15.78231007,0.102091189,13.79574779,14.14712305,14.82964685,15.78231007,17.05798645,18.69225117,20.06792538
1,97.5,-3.166520664,15.8102856,0.102921245,13.80610355,14.16030433,14.84866554,15.8102856,17.09954792,18.75417705,20.1498984
1,98.5,-3.1496103,15.83904708,0.103748189,13.81709878,14.17415743,14.86841153,15.83904708,17.14193325,18.81689537,20.23255928
1,99.5,-3.132389637,15.86858123,0.104571386,13.82873375,14.18867999,14.88887764,15.86858123,17.18512191,18.8803769,20.31587026
1,100.5,-3.114911153,15.89887562,0.105390269,13.84100784,14.20386916,14.91005687,15.89887562,17.22909475,18.94459357,20.39979379
1,101.5,-3.097226399,15.92991765,0.106204258,13.85392068,14.21972223,14.93194218,15.92991765,17.2738323,19.00951733,20.48429323
1,102.5,-3.079383079,15.96169481,0.107012788,13.86747174,14.23623642,14.95452659,15.96169481,17.31931519,19.07512019,20.56933216
1,103.5,-3.061423765,15.99419489,0.107815327,13.88166013,14.25340873,14.97780313,15.99419489,17.36552463,19.14137485,20.6548748
1,104.5,-3.043386071,16.02740607,0.108611374,13.89648454,14.27123591,15.00176488,16.02740607,17.4124424,19.20825462,20.74088584
1,105.5,-3.025310003,16.0613159,0.109400388,13.91194439,14.28971516,15.02640489,16.0613159,17.46004925,19.27573205,20.82733059
1,106.5,-3.007225737,16.09591292,0.110181915,13.92803786,14.30884292,15.05171626,16.09591292,17.50832768,19.34378135,20.9141748
1,107.5,-2.989164598,16.13118532,0.110955478,13.94476358,14.32861592,15.07769209,16.13118532,17.55725951,19.41237631,21.00138483
1,108.5,-2.971148225,16.16712234,0.111720691,13.9621189,14.3490301,15.10432556,16.16712234,17.60682848,19.48149248,21.08892746
1,109.5,-2.953208047,16.20371168,0.112477059,13.98010297,14.37008248,15.13160968,16.20371168,17.65701563,19.55110329,21.17677023
1,110.5,-2.935363951,16.24094239,0.1132242,13.99871328,14.39176909,15.15953759,16.24094239,17.70780444,19.62118443,21.26488107
1,111.5,-2.917635157,16.27880346,0.113961734,14.01794738,14.41408598,15.1881024,16.27880346,17.75917825,19.69171163,21.3532285
1,112.5,-2.900039803,16.31728385,0.114689291,14.03780282,14.43702918,15.21729722,16.31728385,17.81112044,19.76266083,21.44178165
1,113.5,-2.882593796,16.35637267,0.115406523,14.0582769,14.46059456,15.2471151,16.35637267,17.86361469,19.83400841,21.53051015
1,114.5,-2.865311266,16.39605916,0.116113097,14.07936677,14.48477791,15.27754914,16.39605916,17.91664493,19.90573115,21.61938426
1,115.5,-2.848204697,16.43633265,0.116808702,14.10106937,14.50957485,15.30859238,16.43633265,17.97019532,19.97780623,21.70837477
1,116.5,-2.831285052,16.47718256,0.117493042,14.1233815,14.53498094,15.34023785,16.47718256,18.02425026,20.05021121,21.79745308
1,117.5,-2.81456189,16.51859843,0.11816584,14.14629977,14.56099157,15.37247856,16.51859843,18.0787944,20.12292406,21.88659115
1,118.5,-2.79804347,16.56056987,0.118826835,14.16982063,14.58760204,15.40530752,16.56056987,18.13381258,20.19592313,21.97576153
1,119.5,-2.781736856,16.60308661,0.119475785,14.19394037,14.61480754,15.43871766,16.60308661,18.1892899,20.26918717,22.06493737
1,120.5,-2.765648008,16.64613844,0.120112464,14.21865508,14.64260311,15.47270195,16.64613844,18.24521166,20.34269534,22.15409238
1,121.5,-2.749782197,16.68971518,0.120736656,14.24396081,14.67098376,15.50725326,16.68971518,18.3015633,20.41642709,22.24320091
1,122.5,-2.734142443,16.73380695,0.121348181,14.26985313,14.6999442,15.5423645,16.73380695,18.35833084,20.49036263,22.33223786
1,123.5,-2.718732873,16.77840363,0.121946849,14.29632789,14.72947925,15.57802849,16.77840363,18.41549995,20.56448202,22.42117875
1,124.5,-2.703555506,16.82349538,0.122532501,14.32338048,14.75958347,15.61423805,16.82349538,18.4730569,20.63876611,22.5099997
1,125.5,-2.688611957,16.86907238,0.123104991,14.35100623,14.79025137,15.65098595,16.86907238,18.53098805,20.71319602,22.59867744
1,126.5,-2.673903164,16.91512487,0.123664186,14.37920031,14.8214773,15.68826493,16.91512487,18.58928,20.78775327,22.68718928
1,127.5,-2.659429443,16.96164317,0.124209969,14.40795771,14.85325552,15.72606768,16.96164317,18.64791953,20.86241981,22.77551316
1,128.5,-2.645190534,17.00861766,0.124742239,14.43727329,14.88558018,15.76438688,17.00861766,18.70689364,20.93717795,22.86362762
1,129.5,-2.631185649,17.05603879,0.125260905,14.46714175,14.91844531,15.80321513,17.05603879,18.76618951,21.01201043,22.95151182
1,130.5,-2.617413511,17.10389705,0.125765895,14.49755765,14.95184482,15.84254502,17.10389705,18.82579454,21.08690037,23.03914551
1,131.5,-2.603872392,17.15218302,0.126257147,14.52851537,14.98577251,15.8823691,17.15218302,18.88569633,21.1618313,23.12650908
1,132.5,-2.590560148,17.20088732,0.126734613,14.56000917,15.02022206,15.92267985,17.20088732,18.94588267,21.23678716,23.21358351
1,133.5,-2.577474253,17.25000062,0.12719826,14.59203313,15.05518706,15.96346973,17.25000062,19.00634155,21.31175226,23.30035043
1,134.5,-2.564611831,17.29951367,0.127648067,14.62458122,15.09066095,16.00473115,17.29951367,19.06706116,21.38671134,23.38679204
1,135.5,-2.551969684,17.34941726,0.128084023,14.65764722,15.1266371,16.04645648,17.34941726,19.12802987,21.46164953,23.4728912
1,136.5,-2.539539972,17.39970308,0.128506192,14.69122381,15.16310811,16.08863812,17.39970308,19.18923776,21.53655365,23.55863129
1,137.5,-2.527325681,17.45036072,0.128914497,14.72530601,15.20006805,16.13126821,17.45036072,19.25067129,21.61140764,23.64399652
1,138.5,-2.515320235,17.50138161,0.129309001,14.75988661,15.23750958,16.17433905,17.50138161,19.31232029,21.6861986,23.72897155
1,139.5,-2.503519447,17.55275674,0.129689741,14.79495883,15.27542561,16.21784281,17.55275674,19.37417388,21.76091323,23.81354171
1,140.5,-2.491918934,17.60447714,0.130056765,14.83051578,15.31380892,16.26177162,17.60447714,19.43622137,21.83553865,23.89769296
1,141.5,-2.480514136,17.6565339,0.130410133,14.86655039,15.3526522,16.30611758,17.6565339,19.49845226,21.91006237,23.98141187
1,142.5,-2.469300331,17.70891811,0.130749913,14.90305549,15.39194804,16.35087272,17.70891811,19.5608562,21.98447229,24.06468566
1,143.5,-2.458272656,17.76162094,0.131076187,14.94002374,15.43168891,16.39602903,17.76162094,19.62342306,22.05875672,24.14750216
1,144.5,-2.447426113,17.81463359,0.131389042,14.97744768,15.47186716,16.44157847,17.81463359,19.68614286,22.13290433,24.22984982
1,145.5,-2.436755595,17.86794729,0.131688579,15.01531973,15.51247506,16.48751291,17.86794729,19.74900579,22.20690421,24.31171774
1,146.5,-2.426255887,17.92155332,0.131974905,15.05363215,15.55350476,16.53382421,17.92155332,19.81200224,22.28074585,24.39309562
1,147.5,-2.415921689,17.97544299,0.132248138,15.09237707,15.5949483,16.58050415,17.97544299,19.87512275,22.35441912,24.47397382
1,148.5,-2.405747619,18.02960765,0.132508403,15.13154651,15.63679762,16.62754449,18.02960765,19.93835804,22.42791427,24.55434332
1,149.5,-2.395728233,18.08403868,0.132755834,15.17113234,15.67904455,16.67493692,18.08403868,20.001699,22.50122197,24.63419572
1,150.5,-2.385858029,18.1387275,0.132990575,15.2111263,15.72168083,16.72267307,18.1387275,20.06513669,22.57433325,24.71352325
1,151.5,-2.376131459,18.19366555,0.133212776,15.25152001,15.76469808,16.77074454,18.19366555,20.12866232,22.64723955,24.79231881
1,152.5,-2.366542942,18.24884431,0.133422595,15.29230496,15.80808782,16.81914286,18.24884431,20.1922673,22.7199327,24.87057587
1,153.5,-2.357086871,18.3042553,0.133620197,15.33347251,15.85184148,16.86785954,18.3042553,20.25594317,22.79240491,24.9482886
1,154.5,-2.347757625,18.35989003,0.133805756,15.37501389,15.89595038,16.91688599,18.35989003,20.31968165,22.86464879,25.02545175
1,155.5,-2.338549576,18.41574009,0.133979452,15.41692023,15.94040572,16.96621361,18.41574009,20.38347461,22.93665733,25.10206075
1,156.5,-2.3294571,18.47179706,0.13414147,15.4591825,15.98519864,17.01583373,18.47179706,20.44731409,23.0084239,25.17811163
1,157.5,-2.320474586,18.52805255,0.134292005,15.50179159,16.03032014,17.06573761,18.52805255,20.51119228,23.07994228,25.25360108
1,158.5,-2.311596446,18.5844982,0.134431256,15.54473823,16.07576115,17.11591649,18.5844982,20.57510153,23.15120662,25.32852641
1,159.5,-2.302817124,18.64112567,0.134559427,15.58801305,16.12151248,17.16636153,18.64112567,20.63903434,23.22221145,25.4028856
1,160.5,-2.294131107,18.69792663,0.134676731,15.63160658,16.16756484,17.21706384,18.69792663,20.70298336,23.2929517,25.47667722
1,161.5,-2.285532933,18.75489278,0.134783385,15.67550919,16.21390888,17.26801449,18.75489278,20.76694139,23.36342268,25.54990054
1,162.5,-2.277017201,18.81201584,0.134879611,15.71971118,16.2605351,17.31920447,18.81201584,20.83090139,23.43362008,25.62255542
1,163.5,-2.268578584,18.86928753,0.134965637,15.7642027,16.30743394,17.37062472,18.86928753,20.89485646,23.50353999,25.6946424
1,164.5,-2.260211837,18.92669959,0.135041695,15.80897382,16.35459573,17.42226614,18.92669959,20.95879983,23.57317887,25.76616263
1,165.5,-2.251911809,18.98424378,0.135108024,15.85401448,16.40201071,17.47411956,18.98424378,21.02272489,23.64253356,25.83711794
1,166.5,-2.243673453,19.04191185,0.135164867,15.89931451,16.44966902,17.52617573,19.04191185,21.08662518,23.71160129,25.90751079
1,167.5,-2.235491842,19.09969557,0.135212469,15.94486363,16.49756071,17.57842539,19.09969557,21.15049434,23.78037969,25.97734428
1,168.5,-2.227362173,19.15758672,0.135251083,15.99065148,16.54567574,17.63085916,19.15758672,21.21432619,23.84886673,26.04662217
1,169.5,-2.21927979,19.21557707,0.135280963,16.03666757,16.59400398,17.68346764,19.21557707,21.27811465,23.91706081,26.11534887
1,170.5,-2.211240187,19.27365839,0.135302371,16.0829013,16.64253518,17.73624136,19.27365839,21.34185379,23.98496068,26.18352944
1,171.5,-2.203239029,19.33182247,0.135315568,16.129342,16.69125904,17.78917078,19.33182247,21.40553781,24.05256549,26.25116959
1,172.5,-2.195272161,19.39006106,0.135320824,16.17597888,16.74016514,17.84224628,19.39006106,21.46916104,24.11987476,26.31827569
1,173.5,-2.187335625,19.44836594,0.135318407,16.22280106,16.78924297,17.8954582,19.44836594,21.53271791,24.18688841,26.38485476
1,174.5,-2.179425674,19.50672885,0.135308594,16.26979755,16.83848195,17.9487968,19.50672885,21.596203,24.25360674,26.45091448
1,175.5,-2.171538789,19.56514153,0.135291662,16.31695728,16.8878714,18.00225228,19.56514153,21.659611,24.3200304,26.51646321
1,176.5,-2.163671689,19.62359571,0.135267891,16.3642691,16.93740054,18.05581474,19.62359571,21.72293673,24.38616048,26.58150994
1,177.5,-2.155821357,19.6820831,0.135237567,16.41172173,16.98705851,18.10947424,19.6820831,21.78617511,24.4519984,26.64606434
1,178.5,-2.147985046,19.74059538,0.135200976,16.45930384,17.03683437,18.16322076,19.74059538,21.84932117,24.517546,26.71013675
1,179.5,-2.140160305,19.7991242,0.135158409,16.50700399,17.08671707,18.21704418,19.7991242,21.91237008,24.5828055,26.77373817
1,180.5,-2.132344989,19.85766121,0.135110159,16.55481067,17.13669551,18.27093434,19.85766121,21.97531708,24.64777949,26.83688026
1,181.5,-2.124537282,19.916198,0.135056522,16.60271228,17.18675845,18.32488097,19.916198,22.03815755,24.71247097,26.89957537
1,182.5,-2.116735712,19.97472615,0.134997797,16.65069714,17.23689462,18.37887373,19.97472615,22.10088696,24.77688329,26.96183652
1,183.5,-2.108939167,20.03323719,0.134934285,16.69875348,17.28709261,18.4329022,20.03323719,22.16350089,24.84102024,27.02367739
1,184.5,-2.10114692,20.09172262,0.134866291,16.74686947,17.33734097,18.48695587,20.09172262,22.22599501,24.90488595,27.08511234
1,185.5,-2.093358637,20.15017387,0.134794121,16.79503318,17.38762812,18.54102414,20.15017387,22.2883651,24.96848498,27.14615643
1,186.5,-2.085574403,20.20858236,0.134718085,16.84323264,17.43794242,18.59509632,20.20858236,22.35060703,25.03182226,27.20682538
1,187.5,-2.077794735,20.26693944,0.134638494,16.89145577,17.48827215,18.64916164,20.26693944,22.41271676,25.09490311,27.2671356
1,188.5,-2.070020599,20.32523642,0.134555663,16.93969043,17.53860547,18.70320922,20.32523642,22.47469037,25.15773327,27.32710417
1,189.5,-2.062253431,20.38346455,0.13446991,16.98792443,17.58893048,18.7572281,20.38346455,22.53652401,25.22031884,27.38674888
1,190.5,-2.054495145,20.44161501,0.134381553,17.03614547,17.63923518,18.8112072,20.44161501,22.59821392,25.28266636,27.4460882
1,191.5,-2.046748156,20.49967894,0.134290916,17.08434122,17.68950749,18.86513537,20.49967894,22.65975645,25.34478272,27.50514126
1,192.5,-2.039015385,20.5576474,0.134198323,17.13249925,17.73973524,18.91900132,20.5576474,22.72114803,25.40667527,27.56392793
1,193.5,-2.031300282,20.6155114,0.134104101,17.18060709,17.78990616,18.97279368,20.6155114,22.78238517,25.46835171,27.62246873
1,194.5,-2.023606828,20.67326189,0.134008581,17.22865219,17.8400079,19.02650098,20.67326189,22.84346448,25.52982017,27.68078489
1,195.5,-2.015942013,20.73088905,0.133912066,17.27662259,17.89002837,19.08011149,20.73088905,22.90438167,25.59108848,27.73889854
1,196.5,-2.008305745,20.7883851,0.133814954,17.32450423,17.93995429,19.13361379,20.7883851,22.96513563,25.65216707,27.79683185
1,197.5,-2.000706389,20.84574003,0.133717552,17.37228509,17.98977343,19.18699593,20.84574003,23.02572213,25.71306451,27.85460837
1,198.5,-1.993150137,20.90294449,0.1336202,17.41995236,18.03947307,19.24024598,20.90294449,23.08613815,25.77379055,27.91225209
1,199.5,-1.985643741,20.95998909,0.133523244,17.46749315,18.0890404,19.29335192,20.95998909,23.14638076,25.83435539,27.96978771
1,200.5,-1.97819451,21.01686433,0.133427032,17.51489451,18.1384625,19.34630158,21.01686433,23.20644712,25.89476963,28.02724061
1,201.5,-1.970810308,21.07356067,0.133331914,17.56214342,18.18772638,19.39908272,21.07356067,23.26633451,25.95504426,28.08463689
1,202.5,-1.96349954,21.1300685,0.133238245,17.60922679,18.23681892,19.45168294,21.1300685,23.3260403,26.01519074,28.1420033
1,203.5,-1.956271141,21.18637813,0.133146383,17.65613146,18.28572693,19.50408975,21.18637813,23.38556196,26.07522093,28.19936732
1,204.5,-1.949134561,21.24247982,0.13305669,17.70284417,18.3344371,19.55629056,21.24247982,23.44489706,26.13514709,28.25675709
1,205.5,-1.942099744,21.29836376,0.132969531,17.74935161,18.38293604,19.60827264,21.29836376,23.50404332,26.19498193,28.31420146
1,206.5,-1.935177101,21.35402009,0.132885274,17.79564039,18.43121023,19.66002316,21.35402009,23.56299853,26.2547386,28.37172995
1,207.5,-1.92837748,21.40943891,0.132804292,17.84169701,18.47924607,19.71152919,21.40943891,23.62176064,26.31443063,28.42937274
1,208.5,-1.921712136,21.46461026,0.132726962,17.8875079,18.52702984,19.76277767,21.46461026,23.68032771,26.37407203,28.48716074
1,209.5,-1.915192685,21.51952414,0.132653664,17.9330594,18.57454772,19.81375546,21.51952414,23.73869794,26.4336772,28.54512548
1,210.5,-1.908831065,21.57417053,0.132584784,17.97833773,18.62178578,19.8644493,21.57417053,23.79686967,26.49326098,28.60329919
1,211.5,-1.902639482,21.62853937,0.132520711,18.02332903,18.66872998,19.91484586,21.62853937,23.85484139,26.55283865,28.66171476
1,212.5,-1.896630358,21.68262062,0.132461838,18.06801933,18.71536617,19.96493169,21.68262062,23.91261174,26.6124259,28.72040572
1,213.5,-1.890816268,21.73640419,0.132408563,18.11239453,18.76168008,20.01469327,21.73640419,23.97017953,26.67203887,28.77940629
1,214.5,-1.885209876,21.78988003,0.132361289,18.15644042,18.80765734,20.06411699,21.78988003,24.02754374,26.73169411,28.8387513
1,215.5,-1.879823505,21.84303819,0.132320427,18.20014256,18.8532834,20.11318921,21.84303819,24.08470367,26.79140871,28.89847621
1,216.5,-1.874670324,21.8958685,0.132286382,18.24348662,18.89854373,20.16189615,21.8958685,24.14165845,26.85119991,28.9586172
1,217.5,-1.869760299,21.94836168,0.1322596,18.28645727,18.94342321,20.21022414,21.94836168,24.19840866,26.91108626,29.0192108
1,218.5,-1.865113245,22.00050569,0.132240418,18.32904183,18.98790813,20.25815885,22.00050569,24.25495098,26.97108394,29.08029503
1,219.5,-1.860734944,22.05229242,0.13222933,18.37122369,19.03198262,20.3056868,22.05229242,24.31128792,27.03121333,29.14190734
1,220.5,-1.85663384,22.10371305,0.132226801,18.41298696,19.07563119,20.35279433,22.10371305,24.36742097,27.09149434,29.20408599
1,221.5,-1.852827186,22.15475603,0.132233201,18.45431794,19.11883943,20.39946695,22.15475603,24.42334799,27.15194482,29.26687079
1,222.5,-1.849323204,22.20541249,0.132248993,18.49520062,19.16159172,20.44569089,22.20541249,24.47907063,27.21258528,29.33030127
1,223.5,-1.846131607,22.255673,0.132274625,18.53561932,19.2038726,20.49145219,22.255673,24.53458985,27.27343608,29.39441777
1,224.5,-1.843261294,22.30552831,0.132310549,18.57555819,19.24566649,20.53673687,22.30552831,24.58990692,27.33451796,29.45926122
1,225.5,-1.840720248,22.3549693,0.132357221,18.61500111,19.28695764,20.581531,22.3549693,24.64502338,27.39585208,29.52487306
1,226.5,-1.83851544,22.40398706,0.132415103,18.65393178,19.32773023,20.62582066,22.40398706,24.69994107,27.45746001,29.59129532
1,227.5,-1.83665586,22.45257182,0.132484631,18.69233437,19.36796858,20.66959159,22.45257182,24.75466075,27.51936283,29.65857091
1,228.5,-1.835138046,22.50071778,0.132566359,18.73019025,19.40765581,20.71283095,22.50071778,24.80918852,27.58158516,29.72674204
1,229.5,-1.833972004,22.54841437,0.132660699,18.7674838,19.44677624,20.75552409,22.54841437,24.86352415,27.64414785,29.79585303
1,230.5,-1.833157751,22.59565422,0.132768153,18.80419732,19.48531336,20.79765756,22.59565422,24.91767166,27.70707459,29.86594782
1,231.5,-1.83269562,22.64242956,0.132889211,18.84031318,19.52325062,20.83921773,22.64242956,24.97163459,27.77038891,29.93707103
1,232.5,-1.832584342,22.68873292,0.133024368,18.87581348,19.56057136,20.88019106,22.68873292,25.02541685,27.83411475,30.00926778
1,233.5,-1.832820974,22.73455713,0.133174129,18.91067999,19.59725875,20.9205641,22.73455713,25.07902274,27.89827645,30.08258369
1,234.5,-1.833400825,22.7798953,0.133338999,18.9448942,19.63329582,20.96032349,22.7798953,25.13245693,27.96289869,30.15706484
1,235.5,-1.834317405,22.82474087,0.133519496,18.97843726,19.66866547,20.99945599,22.82474087,25.18572453,28.0280066,30.23275779
1,236.5,-1.83555752,22.86908912,0.133716192,19.0112887,19.70334974,21.03794885,22.86908912,25.23883315,28.09362697,30.30970901
1,237.5,-1.837119466,22.91293151,0.133929525,19.04343134,19.7373324,21.07578835,22.91293151,25.29178502,28.15978336,30.387967
1,238.5,-1.838987063,22.95626373,0.134160073,19.07484425,19.7705953,21.11296191,22.95626373,25.34458825,28.22650313,30.46757924
1,239.5,-1.841146139,22.99908062,0.134408381,19.10550722,19.80312068,21.14945673,22.99908062,25.39724967,28.29381294,30.54859414
1,240,-1.84233016,23.02029424,0.134539365,19.12055111,19.81910123,21.16744563,23.02029424,25.4235294,28.32769753,30.58964285
1,240.5,-1.843580575,23.04137734,0.134675001,19.13539969,19.83489061,21.18526014,23.04137734,25.44977657,28.3617399,30.63106054
Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
2,24,-0.98660853,16.42339664,0.085451785,14.39787089,14.80134054,15.52807587,16.42339664,17.42745659,18.44139317,19.10623522
2,24.5,-1.024496827,16.38804056,0.085025838,14.3801866,14.77964811,15.49975639,16.38804056,17.38581552,18.39526372,19.05823845
2,25.5,-1.102698353,16.3189719,0.084214052,14.34527262,14.73694628,15.44421901,16.3189719,17.30484811,18.30610782,18.9659499
2,26.5,-1.18396635,16.25207985,0.083455124,14.31096806,14.6951581,15.39014846,16.25207985,17.2269319,18.22103253,18.87853388
