Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
2,171.5,0.922058291,160.9448916,0.040669052,150.2071532,152.5738202,156.5347914,160.9448916,165.3644316,169.3500504,171.7387957
2,172.5,0.914012643,161.0807857,0.040573288,150.3621482,152.7241057,156.6778321,161.0807857,165.4941133,169.4749261,171.8611461
2,173.5,0.907516917,161.2078755,0.040487005,150.5058813,152.8637721,156.8112003,161.2078755,165.6156697,169.5921291,171.9760242
2,174.5,0.902452436,161.3267744,0.040409354,150.6391923,152.9936001,156.9355896,161.3267744,165.7296508,169.7021662,172.0839168
2,175.5,0.898698641,161.4380593,0.040339537,150.7628729,153.1143251,157.0516529,161.4380593,165.8365737,169.8055142,172.1852824
2,176.5,0.896143482,161.5422726,0.040276811,150.877665,153.2266371,157.1600033,161.5422726,165.9369248,169.9026209,172.2805514
2,177.5,0.894659668,161.639917,0.040220488,150.9842639,153.3311804,157.2612106,161.639917,166.0311556,169.9939056,172.3701297
2,178.5,0.89413892,161.7314645,0.040169932,151.0833153,153.4285552,157.3558081,161.7314645,166.1196904,170.0797608,172.4543957
2,179.5,0.894475371,161.8173534,0.040124562,151.1754186,153.5193185,157.4442908,161.8173534,166.202924,170.160553,172.5337038
2,180.5,0.895569834,161.8979913,0.040083845,151.2611287,153.6039864,157.5271178,161.8979913,166.281224,170.236624,172.6083849
2,181.5,0.897330209,161.9737558,0.040047295,151.3409575,153.6830356,157.6047139,161.9737558,166.3549321,170.3082921,172.6787478
2,182.5,0.899671635,162.0449969,0.040014473,151.415377,153.7569057,157.6774719,162.0449969,166.4243655,170.3758539,172.7450799
2,183.5,0.902516442,162.1120386,0.03998498,151.4848208,153.8260015,157.7457539,162.1120386,166.4898188,170.4395847,172.8076491
2,184.5,0.905793969,162.17518,0.039958458,151.5496874,153.8906954,157.809894,162.17518,166.5515647,170.4997408,172.8667045
2,185.5,0.909440266,162.2346979,0.039934584,151.610342,153.951329,157.8701998,162.2346979,166.6098562,170.5565599,172.9224777
2,186.5,0.913397733,162.2908474,0.039913066,151.6671193,154.0082162,157.9269542,162.2908474,166.6649274,170.6102627,172.9751838
2,187.5,0.91761471,162.343864,0.039893644,151.7203255,154.0616446,157.9804176,162.343864,166.7169951,170.6610542,173.025023
2,188.5,0.922045055,162.3939652,0.039876087,151.7702407,154.1118775,158.0308292,162.3939652,166.7662599,170.7091243,173.0721808
2,189.5,0.926647697,162.4413513,0.039860185,151.8171212,154.1591564,158.0784088,162.4413513,166.8129074,170.7546494,173.1168298
